BRG NO,Span Grp,Span Length,Span Length for cal,Span Type,LL:DL Ratio,Year BLT,Rating,>ST45,Semi-Trailer,B-Double,No of lane,Design Key,SPAN@ABS,DESIGNBM,DESIGNShear,HMLBM,HMLShear ,Rating BM,Rating Shear,Final BM,Final Shear,Allowance (DesignLoad),Allowance(FinalRating)
711,3,2.28,5,CSLAB,2.5,1974,ST47.0,47,Y,Y,2,5,0,234.016,215.295,243.6525,217.854,243.5298904,221.7490279,243.652,221.749,0.05,0.111
711,1,2.28,5,CSLAB,2.5,1929,ST47.0,47,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,243.5298904,221.7490279,243.652,221.749,0.05,0.111
711,3,2.28,5,CSLAB,2.5,1929,ST47.0,47,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,243.5298904,221.7490279,243.652,221.749,0.05,0.111
711,2,10.66,10.66,CBEAM,2.5,1929,ST47.0,47,Y,Y,2,3,0.66,524.097,240.864,663.399828,315.512,672.0682163,326.4005201,672.068,326.401,0.05,0.111
711,2,10.66,10.66,CBEAM,2.5,1974,ST47.0,47,Y,Y,2,5,0.66,645.692,309.041,663.399828,315.512,672.0682163,326.4005201,672.068,326.401,0.05,0.111
713,1,55.77,55.77,STRUS,2,1978,ST38.0,0,N,N,2,7,0.77,11962.447,913.98,0,0,0,0,0,0,0.05,0.111
713,2-3,38.7,38.7,STRUS,2,1978,ST38.0,0,N,N,2,7,0.7,7501.032,851.32,0,0,0,0,0,0,0.05,0.111
713,4-8,38.7,38.7,STRUS,2,1978,ST38.0,0,N,N,2,7,0.7,7501.032,851.32,0,0,0,0,0,0,0.05,0.111
713,9,15.24,15.24,SGIRD,3.5,1978,ST38.0,0,N,N,2,7,0.24,1628.154,535.92,0,0,0,0,0,0,0.05,0.111
713,1,55.77,55.77,STRUS,2,1881,ST38.0,0,N,N,1,11,0.77,5959.461,443.667,0,0,0,0,0,0,0.001,0.111
713,2-3,38.7,38.7,STRUS,2,1881,ST38.0,0,N,N,2,11,0.7,4003.453,437.914,0,0,0,0,0,0,0.001,0.111
713,4-8,38.4,38.4,STRUS,2,1881,ST38.0,0,N,N,2,11,0.4,3968.384,437.698,0,0,0,0,0,0,0.001,0.111
713,9,15.24,15.24,SGIRD,3.5,1881,ST38.0,0,N,N,2,11,0.24,1167.087,363.977,0,0,0,0,0,0,0.001,0.111
716,1-7,21.33,21.33,PGIRD,4,1975,ST42,0,Y,N,2,5,0.33,1703.386,354.26,2026.959101,432.778,0,0,2026.959,432.778,0.05,0.111
722,2,10.66,10.66,CBEAM,2.5,1940,ST56.0,56,Y,Y,2,4,0.66,460.72,221.634,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
722,3,10.3,10.3,CBEAM,2.5,1940,ST56.0,56,Y,Y,2,4,0.3,439.48,218.048,629.8899218,308.977,714.192526,358.531113,714.193,358.531,0.05,0.111
722,1,10.3,10.3,CBEAM,2.5,1940,ST56.0,56,Y,Y,2,4,0.3,439.48,218.048,629.8899218,308.977,714.192526,358.531113,714.193,358.531,0.05,0.111
723,1,15.04,15.04,PPLNK,3.5,1993,ST52.0,52,Y,Y,2,9,0.04,2178.001,644.985,1188.627388,387.651,1413.177349,448.5972087,1413.177,448.597,0.05,0.111
723,2,12.19,12.19,PPLNK,3.5,1993,ST52.0,52,Y,Y,2,9,0.19,1448.22,536.509,842.3788817,346.012,963.078759,397.5338866,963.079,397.534,0.05,0.111
723,3,12.47,12.47,PPLNK,3.5,1993,ST52.0,52,Y,Y,2,9,0.47,1515.594,547.023,877.1191794,351.12,1003.789623,403.77497,1003.79,403.775,0.05,0.111
723,4,14.81,14.81,PPLNK,3.5,1993,ST52.0,52,Y,Y,2,9,0.81,2112.07,636.185,1160.730077,384.984,1376.007104,445.3144216,1376.007,445.314,0.05,0.111
723,2-5,12.19,12.19,CBEAM,2.5,1929,ST52.0,52,Y,Y,2,3,0.19,628.093,255.296,842.3788817,346.012,963.078759,397.5338866,963.079,397.534,0.05,0.111
723,6,3.04,5,CBEAM,2.5,1929,ST52.0,52,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
723,1,3.04,5,CBEAM,2.5,1929,ST52.0,52,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
729,1-8,12,12,PPLNK,3.5,1989,,0,Y,Y,2,7,0,1191.96,445.5,818.8051083,342.547,0,0,818.805,342.547,0.05,0.111
731,1-2,11.27,11.27,CBEAM,2.5,1949,NR,0,Y,Y,2,5,0.27,707.496,315.171,728.4624723,327.318,0,0,728.462,327.318,0.05,0.111
733,2-5,9.9,9.9,CBEAM,2.5,1950,ST54,54,Y,Y,2,5,0.9,571.374,300.554,594.79875,301.312,672.3642654,349.5303337,672.364,349.53,0.05,0.111
733,6,9.6,9.6,CBEAM,2.5,1950,ST54,54,Y,Y,2,5,0.6,544.415,296.576,573.3,294.655,646.4675559,341.7138675,646.468,341.714,0.05,0.111
733,1,9.6,9.6,CBEAM,2.5,1950,ST54,54,Y,Y,2,5,0.6,544.415,296.576,573.3,294.655,646.4675559,341.7138675,646.468,341.714,0.05,0.111
734,1-2,9.14,9.14,CBEAM,2.5,1939,ST52.0,52,Y,Y,2,3,0.14,428.603,226.51,540.33525,284.448,606.7592681,329.7286194,606.759,329.729,0.05,0.111
737,1,13.1,13.1,PPLNK,3.5,1989,ST42.5,0,Y,Y,2,7,0.1,1335.708,474.91,955.00559,362.243,0,0,955.006,362.243,0.05,0.111
737,1,12.19,12.19,CBEAM,2.5,1937,ST42.5,0,Y,Y,2,3,0.19,628.093,255.296,842.3788817,346.012,0,0,842.379,346.012,0.05,0.111
738,1,8.25,8.25,PPLNK,3.5,1989,ST66.0,66,Y,Y,2,7,0.25,701.91,383.625,476.555625,261.555,534.4031096,301.6544783,534.403,301.654,0.05,0.111
738,2,15.18,15.18,PPLNK,3.5,1989,ST66.0,66,Y,Y,2,7,0.18,1618.353,533.94,1206.983081,389.074,1435.706774,450.3508227,1435.707,450.351,0.05,0.111
738,3,8.25,8.25,PPLNK,3.5,1989,ST66.0,66,Y,Y,2,7,0.25,701.91,383.625,476.555625,261.555,534.4031096,301.6544783,534.403,301.654,0.05,0.111
738,2,15.24,15.24,CBEAM,2.5,1936,ST66.0,66,Y,Y,2,3,0.24,864.624,281.641,1214.849807,389.685,1445.362242,451.1023715,1445.362,451.102,0.05,0.111
738,3,8.07,8.07,CBEAM,2.5,1936,ST66.0,66,Y,Y,2,3,0.07,366.848,216.708,463.656375,256.806,519.938063,295.7921287,519.938,295.792,0.05,0.111
738,1,8.07,8.07,CBEAM,2.5,1936,ST66.0,66,Y,Y,2,3,0.07,366.848,216.708,463.656375,256.806,519.938063,295.7921287,519.938,295.792,0.05,0.111
739,1,13,13,PPLNK,3.5,1989,ST42.5,0,Y,Y,2,7,0,1322.64,472.154,942.8776,360.787,0,0,942.878,360.787,0.05,0.111
739,1,12.19,12.19,CBEAM,2.5,1937,ST42.5,0,Y,Y,2,3,0.19,628.093,255.296,842.3788817,346.012,0,0,842.379,346.012,0.05,0.111
740,1-4,14.63,14.63,PPLNK,3.5,1993,ST42.5,0,Y,Y,2,9,0.63,2061.332,629.255,1139.269505,382.843,0,0,1139.27,382.843,0.05,0.111
740,2,11.55,11.55,CBEAM,2.5,1938,ST42.5,0,Y,Y,2,3,0.55,583.437,249.267,763.1144423,333.159,0,0,763.114,333.159,0.05,0.111
740,3-4,14.63,14.63,CBEAM,2.5,1938,ST42.5,0,Y,Y,2,3,0.63,814.928,276.667,1139.269505,382.843,0,0,1139.27,382.843,0.05,0.111
740,5,11.55,11.55,CBEAM,2.5,1938,ST42.5,0,Y,Y,2,3,0.55,583.437,249.267,763.1144423,333.159,0,0,763.114,333.159,0.05,0.111
740,6,2.89,5,CSLAB,2.5,1938,ST42.5,0,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
740,1,2.89,5,CSLAB,2.5,1938,ST42.5,0,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
741,1,13.1,13.1,CBEAM,2.5,1937,ST50.0,50,Y,Y,2,3,0.1,696.585,263.771,955.00559,362.243,1049.556065,399.2283954,1049.556,399.228,0.05,0.111
741,1,13.1,13.1,CBEAM,2.5,1981,ST50.0,50,Y,Y,2,7,0.1,1335.708,474.91,955.00559,362.243,1049.556065,399.2283954,1049.556,399.228,0.05,0.111
742,1,19.2,19.2,CBEAM,2.5,1937,ST29.0,0,Y,Y,2,3,0.2,1223.844,314.034,1743.36958,421.949,0,0,1743.37,421.949,0.05,0.111
742,1,19.2,19.2,CBEAM,2.5,1981,ST29.0,0,Y,Y,2,7,0.2,2410.848,643.326,1743.36958,421.949,0,0,1743.37,421.949,0.05,0.111
750,1,8.92,8.92,PGIRD,4,1977,,0,Y,Y,2,5,0.92,483.496,287.528,524.5695,279.231,0,0,524.569,279.231,0.05,0.111
750,2,27.43,27.43,PGIRD,4,1977,,0,Y,Y,2,5,0.43,2276.776,359.484,3182.186747,525.58,0,0,3182.187,525.58,0.05,0.111
750,3,8.92,8.92,PGIRD,4,1977,,0,Y,Y,2,5,0.92,483.496,287.528,524.5695,279.231,0,0,524.569,279.231,0.05,0.111
751,1,30.72,30.72,PGIRD,4,1973,NR,0,Y,N,2,5,0.72,2582.379,360.677,3677.310422,459.394,0,0,3677.31,459.394,0.05,0.111
752,1,27.73,27.73,PGIRD,4,1973,NR,0,Y,Y,2,5,0.73,2304.593,359.628,3241.290572,528.384,0,0,3241.291,528.384,0.05,0.111
753,1-26,39.62,39.62,SGIRD,3.5,1972,NR,0,N,N,2,5,0.62,3394.948,363.484,0,0,0,0,0,0,0.05,0.111
764,1,16.15,16.15,PPLNK,3.5,1975,ST73,73,Y,Y,2,5,0.15,1202.133,343.274,1334.684409,398.725,1591.678963,462.2417146,1591.679,462.242,0.05,0.111
765,1,15.24,15.24,PPLNK,3.5,1975,ST71,71,Y,Y,2,5,0.24,1112.389,340.126,1214.849807,389.685,1445.362242,451.1023715,1445.362,451.102,0.05,0.111
766,1,20.11,20.11,PGIRD,4,1975,ST51,51,Y,Y,2,5,0.11,1586.688,352.452,1864.899427,429.848,2172.170198,486.0431298,2172.17,486.043,0.05,0.111
767,1,20.11,20.11,PGIRD,4,1975,ST51,51,Y,Y,2,5,0.11,1586.688,352.452,1864.899427,429.848,2172.170198,486.0431298,2172.17,486.043,0.05,0.111
768,2,18.28,18.28,SGIRD,3.5,1976,NR,0,Y,Y,2,5,0.28,1410.083,348.931,1620.524854,415.613,0,0,1620.525,415.613,0.05,0.111
768,3,14.63,14.63,SGIRD,3.5,1976,NR,0,Y,Y,2,5,0.63,1051.912,337.7,1139.269505,382.843,0,0,1139.27,382.843,0.05,0.111
768,1,14.63,14.63,SGIRD,3.5,1976,NR,0,Y,Y,2,5,0.63,1051.912,337.7,1139.269505,382.843,0,0,1139.27,382.843,0.05,0.111
769,2,18.28,18.28,SGIRD,3.5,1976,NR,0,Y,Y,2,5,0.28,1410.083,348.931,1620.524854,415.613,0,0,1620.525,415.613,0.05,0.111
769,3,14.63,14.63,SGIRD,3.5,1976,NR,0,Y,Y,2,5,0.63,1051.912,337.7,1139.269505,382.843,0,0,1139.27,382.843,0.05,0.111
769,1,14.63,14.63,SGIRD,3.5,1976,NR,0,Y,Y,2,5,0.63,1051.912,337.7,1139.269505,382.843,0,0,1139.27,382.843,0.05,0.111
770,1-2,28.83,28.83,PGIRD,4,1976,NR,0,Y,Y,2,5,0.83,2406.838,360.09,3457.273166,538.034,0,0,3457.273,538.034,0.05,0.111
771,2,34.13,34.13,PVSLB,3.5,1975,NR,0,Y,Y,2,5,0.13,2896.326,361.249,4484.207744,574.194,0,0,4484.208,574.194,0.05,0.111
771,1,28.49,28.49,PVSLB,3.5,1975,NR,0,Y,Y,2,5,0.49,2375.21,359.954,3390.588453,535.115,0,0,3390.588,535.115,0.05,0.111
774,1,7.3,7.3,CSLAB,2.5,1963,NR,0,Y,Y,2,5,0.3,350.229,265.023,408.47625,242.745,0,0,408.476,242.745,0.05,0.111
774,1,7.3,7.3,CSLAB,2.5,1979,NR,0,Y,Y,2,7,0.3,577.764,364.65,408.47625,242.745,0,0,408.476,242.745,0.05,0.111
775,1-3,7.62,7.62,CSLAB,2.5,1963,ST53,53,Y,Y,2,5,0.62,374.342,269.57,431.40825,248.329,483.7754466,288.7681685,483.775,288.768,0.05,0.111
775,1-3,7.62,7.62,CSLAB,2.5,1979,ST53,53,Y,Y,2,7,0.62,619.582,371.439,431.40825,248.329,483.7754466,288.7681685,483.775,288.768,0.05,0.111
783,2,15.24,15.24,PGIRD,4,1985,ST41,0,Y,Y,2,7,0.24,1628.154,535.92,1214.849807,389.685,0,0,1214.85,389.685,0.05,0.111
783,3,14.62,14.62,PGIRD,4,1985,ST41,0,Y,Y,2,7,0.62,1537.411,517.251,1138.077251,382.724,0,0,1138.077,382.724,0.05,0.111
783,2,15.24,15.24,PGIRD,4,1974,ST41,0,Y,Y,2,5,0.24,1112.389,340.126,1214.849807,389.685,0,0,1214.85,389.685,0.05,0.111
783,3,14.62,14.62,PGIRD,4,1974,ST41,0,Y,Y,2,5,0.62,1050.918,337.658,1138.077251,382.724,0,0,1138.077,382.724,0.05,0.111
783,1,14.62,14.62,PGIRD,4,1974,ST41,0,Y,Y,2,5,0.62,1050.918,337.658,1138.077251,382.724,0,0,1138.077,382.724,0.05,0.111
783,1,14.62,14.62,PGIRD,4,1985,ST41,0,Y,Y,2,7,0.62,1537.411,517.251,1138.077251,382.724,0,0,1138.077,382.724,0.05,0.111
784,1-2,7.2,7.2,CSLAB,2.5,1985,ST36,0,Y,Y,2,7,0.2,564.696,362.529,401.31,241,0,0,401.31,241,0.05,0.111
784,1-2,7.2,7.2,CSLAB,2.5,1952,ST36,0,Y,Y,2,5,0.2,342.693,263.603,401.31,241,0,0,401.31,241,0.05,0.111
786,2-3,21.33,21.33,PGIRD,4,1971,ST42,0,Y,Y,2,5,0.33,1703.386,354.26,2026.959101,448.416,0,0,2026.959,448.416,0.05,0.111
786,4,21.12,21.12,PGIRD,4,1971,ST42,0,Y,Y,2,5,0.12,1683.375,353.984,1999.15672,444.939,0,0,1999.157,444.939,0.05,0.111
786,1,21.12,21.12,PGIRD,4,1971,ST42,0,Y,Y,2,5,0.12,1683.375,353.984,1999.15672,444.939,0,0,1999.157,444.939,0.05,0.111
787,1-3,22.86,22.86,PGIRD,4,1974,ST50,50,Y,Y,2,5,0.86,1848.763,356.102,2273.994339,472.342,2534.752821,490.0759266,2534.753,490.076,0.05,0.111
788,1-3,22.86,22.86,PGIRD,4,1974,ST50,50,Y,Y,2,5,0.86,1848.763,356.102,2273.994339,472.342,2534.752821,490.0759266,2534.753,490.076,0.05,0.111
790,2,10.59,10.59,PPLNK,3.5,2003,ST44.0,0,Y,Y,2,9,0.59,1090.231,475.138,656.8840129,314.242,0,0,656.884,314.242,0.05,0.111
790,3,6.7,6.7,PPLNK,3.5,2003,ST44.0,0,Y,Y,2,9,0.7,449.213,327.25,365.47875,235.053,0,0,365.479,235.053,0.05,0.111
790,2,10.66,10.66,CBEAM,2.5,1940,ST44.0,0,Y,Y,2,4,0.66,460.72,221.634,663.399828,315.512,0,0,663.4,315.512,0.05,0.111
790,3,6.7,6.7,CBEAM,2.5,1940,ST44.0,0,Y,Y,2,4,0.7,246.244,182.017,365.47875,235.053,0,0,365.479,235.053,0.05,0.111
790,1,5.66,5.66,PPLNK,3.5,2003,ST44.0,0,Y,Y,2,9,0.66,336.188,289.41,290.94975,225.422,0,0,290.95,225.422,0.05,0.111
790,1,5.79,5.79,CBEAM,2.5,1940,ST44.0,0,Y,Y,2,4,0.79,209.442,172.547,300.265875,226.912,0,0,300.266,226.912,0.05,0.111
792,1-2,10.66,10.66,PPLNK,3.5,1999,ST52.0,52,Y,Y,2,9,0.66,1103.754,477.675,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
792,1-2,10.66,10.66,CBEAM,2.5,1940,ST52.0,52,Y,Y,1,4,0.66,460.72,221.634,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
793,1-2,10.67,10.67,PPLNK,3.5,2003,ST56.0,56,Y,Y,2,9,0.67,1105.686,478.038,664.3306587,315.694,755.134289,366.418638,755.134,366.419,0.05,0.111
793,1-2,10.66,10.66,CBEAM,2.5,1947,ST56.0,56,Y,Y,2,4,0.66,460.72,221.634,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
813,1,19.57,19.57,STROG,3.5,2001,ST52.0,52,Y,Y,2,9,0.57,3687.407,817.255,1792.810747,424.854,2135.377056,493.0619433,2135.377,493.062,0.05,0.111
813,2,19.8,19.8,STROG,3.5,2001,ST52.0,52,Y,Y,2,9,0.8,3774.376,825.811,1823.544445,426.659,2171.643644,494.7127155,2171.644,494.713,0.05,0.111
816,1,10,10,SGIRD,3.5,1979,,0,Y,Y,2,7,0,930.6,409.2,601.965,303.531,0,0,601.965,303.531,0.05,0.111
816,2-3,28,28,SGIRD,3.5,1979,,0,Y,Y,2,7,0,4704.48,773.143,3294.484015,530.908,0,0,3294.484,530.908,0.05,0.111
816,4,10,10,SGIRD,3.5,1979,,0,Y,Y,2,7,0,930.6,409.2,601.965,303.531,0,0,601.965,303.531,0.05,0.111
817,3,43,43,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8624.881,871.814,6161.754064,611.085,0,0,6161.754,611.085,0.05,0.111
817,2,91,91,PBOXG,5,1980,NR,0,Y,Y,2,7,0,13068,924,9277.783839,644.935,0,0,9277.784,644.935,0.05,0.111
817,1,43,43,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8624.881,871.814,6161.754064,611.085,0,0,6161.754,611.085,0.05,0.111
818,1,15,15,PGIRD,4,1977,NR,0,Y,Y,2,5,0,1088.695,339.273,1183.382904,387.244,0,0,1183.383,387.244,0.05,0.111
821,2,38.1,38.1,PBOXG,5,1974,NR,0,Y,Y,2,5,0.1,3257.668,361.368,5240.641173,593.393,0,0,5240.641,593.393,0.05,0.111
821,3,46.32,46.32,PBOXG,5,1974,NR,0,Y,Y,2,5,0.32,4086.675,395.558,6779.033307,620.361,0,0,6779.033,620.361,0.05,0.111
821,1,40.32,40.32,PBOXG,5,1974,NR,0,Y,Y,2,5,0.32,3457.999,366.361,5659.501179,602.074,0,0,5659.501,602.074,0.05,0.111
822,2-4,11.88,11.88,SBEAM,2.5,1964,T40,0,Y,Y,2,5,0.88,771.091,320.686,803.9542641,340.043,0,0,803.954,340.043,0.05,0.111
822,5,12,12,SBEAM,2.5,1964,T40,0,Y,Y,2,5,0,783.601,321.771,818.8051083,342.547,0,0,818.805,342.547,0.05,0.111
822,1,12,12,SBEAM,2.5,1964,T40,0,Y,Y,2,5,0,783.601,321.771,818.8051083,342.547,0,0,818.805,342.547,0.05,0.111
823,1,9.6,9.6,PGIRD,4,1981,ST54.0,54,Y,Y,2,7,0.6,878.328,403.92,573.3,294.655,646.4675559,341.7138675,646.468,341.714,0.05,0.111
823,2,12.19,12.19,PGIRD,4,1981,ST54.0,54,Y,Y,2,7,0.19,1216.789,450.564,842.3788817,346.012,963.078759,397.5338866,963.079,397.534,0.05,0.111
823,3,9.6,9.6,PGIRD,4,1981,ST54.0,54,Y,Y,2,7,0.6,878.328,403.92,573.3,294.655,646.4675559,341.7138675,646.468,341.714,0.05,0.111
823,2,12.19,12.19,CBEAM,2.5,1928,ST54.0,54,Y,Y,2,11,0.19,773.58,323.037,842.3788817,346.012,963.078759,397.5338866,963.079,397.534,0.001,0.111
823,3,9.6,9.6,CBEAM,2.5,1928,ST54.0,54,Y,Y,2,11,0.6,529.928,271.167,573.3,294.655,646.4675559,341.7138675,646.468,341.714,0.001,0.111
823,1,9.6,9.6,CBEAM,2.5,1928,ST54.0,54,Y,Y,2,11,0.6,529.928,271.167,573.3,294.655,646.4675559,341.7138675,646.468,341.714,0.001,0.111
830,1,21.73,21.73,PGIRD,4,1973,ST50,50,Y,Y,2,5,0.73,1741.501,354.785,2079.916017,455.038,2366.535481,484.5379101,2366.535,484.538,0.05,0.111
831,2,46.32,46.32,PSLAB,2.5,1973,NR,0,Y,Y,2,5,0.32,4086.675,395.558,6779.033307,620.361,0,0,6779.033,620.361,0.05,0.111
831,3,19.81,19.81,PSLAB,2.5,1973,NR,0,Y,Y,2,5,0.81,1557.851,351.938,1824.880693,426.738,0,0,1824.881,426.738,0.05,0.111
831,1,19.81,19.81,PSLAB,2.5,1973,NR,0,Y,Y,2,5,0.81,1557.851,351.938,1824.880693,426.738,0,0,1824.881,426.738,0.05,0.111
832,2,46.32,46.32,PSLAB,2.5,1973,NR,0,Y,Y,2,5,0.32,4086.675,395.558,6779.033307,620.361,0,0,6779.033,620.361,0.05,0.111
832,3,19.81,19.81,PSLAB,2.5,1973,NR,0,Y,Y,2,5,0.81,1557.851,351.938,1824.880693,426.738,0,0,1824.881,426.738,0.05,0.111
832,1,19.81,19.81,PSLAB,2.5,1973,NR,0,Y,Y,2,5,0.81,1557.851,351.938,1824.880693,426.738,0,0,1824.881,426.738,0.05,0.111
837,2,48.76,48.76,PBOXG,5,1973,NR,0,Y,Y,2,5,0.76,4448.396,407.393,7229.678785,626.146,0,0,7229.679,626.146,0.05,0.111
837,2,48.76,48.76,STROG,3.5,2018,NR,0,Y,Y,2,9,0.76,18898,1590.847,7229.678785,626.146,0,0,7229.679,626.146,0.05,0.111
837,3,11.73,11.73,STROG,3.5,2018,NR,0,Y,Y,2,9,0.73,1339.574,518.744,785.3907087,336.914,0,0,785.391,336.914,0.05,0.111
837,3,11.73,11.73,PBOXG,5,1973,NR,0,Y,Y,2,5,0.73,755.453,319.33,785.3907087,336.914,0,0,785.391,336.914,0.05,0.111
837,1,11.73,11.73,PBOXG,5,1973,NR,0,Y,Y,2,5,0.73,755.453,319.33,785.3907087,336.914,0,0,785.391,336.914,0.05,0.111
837,1,11.73,11.73,STROG,3.5,2018,NR,0,Y,Y,2,9,0.73,1339.574,518.744,785.3907087,336.914,0,0,785.391,336.914,0.05,0.111
849,2-3,34.6,34.6,PVSLB,3.5,1976,NR,0,Y,Y,2,5,0.6,2939.307,361.287,4574.244321,576.73,0,0,4574.244,576.73,0.05,0.111
849,4,16.9,16.9,PVSLB,3.5,1976,NR,0,Y,Y,2,5,0.9,1275.69,345.513,1435.631452,405.293,0,0,1435.631,405.293,0.05,0.111
849,1,16.9,16.9,PVSLB,3.5,1976,NR,0,Y,Y,2,5,0.9,1275.69,345.513,1435.631452,405.293,0,0,1435.631,405.293,0.05,0.111
850,1,10.48,10.48,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.48,627.874,307.088,646.6448749,312.245,0,0,646.645,312.245,0.05,0.111
852,2,10.21,10.21,SBEAM,2.5,9999,NR,0,N,N,2,11,0.21,574.965,283.668,0,0,0,0,0,0,0.001,0
852,1,5.94,5.94,SBEAM,2.5,9999,NR,0,N,N,2,11,0.94,276.74,217.913,0,0,0,0,0,0,0.001,0
856,1,9.14,9.14,BARCH,3.5,1930,,0,N,N,2,3,0.14,428.603,226.51,0,0,0,0,0,0,0.05,0.111
859,2-3,11.43,11.43,PUNIT,3.5,1963,T40,0,Y,Y,2,5,0.43,724.177,316.618,748.263598,330.656,0,0,748.264,330.656,0.05,0.111
859,4,6.85,6.85,PUNIT,3.5,1963,T40,0,Y,Y,2,5,0.85,320.602,257.919,376.228125,236.282,0,0,376.228,236.281,0.05,0.111
859,1,6.85,6.85,PUNIT,3.5,1963,T40,0,Y,Y,2,5,0.85,320.602,257.919,376.228125,236.282,0,0,376.228,236.281,0.05,0.111
867,1-2,20,20,SGIRD,3.5,1980,,0,Y,Y,2,7,0,2613.6,660,1850.2694,428.229,0,0,1850.269,428.229,0.05,0.111
872,1-7,10.66,10.66,PPLNK,3.5,1975,NR,0,Y,Y,2,5,0.66,645.692,309.041,663.399828,315.512,0,0,663.4,315.512,0.05,0.111
873,1,6.09,6.09,SBEAM,2.5,9999,NR,0,Y,Y,1,11,0.09,286.305,219.609,321.764625,230.057,0,0,321.765,230.057,0.001,0
875,1,77.11,77.11,TMISC,,1898,TIMBER,0,N,N,1,11,0.11,6434.851,443.99,0,0,0,0,0,0,0.001,0.111
877,1,24.99,24.99,PGIRD,4,1974,NR,0,Y,N,2,5,0.99,2049.364,358.01,2697.420046,446.523,0,0,2697.42,446.523,0.05,0.111
881,2,9.14,9.14,CBEAM,2.5,1929,ST52.0,52,Y,Y,2,3,0.14,428.603,226.51,540.33525,284.448,606.7592681,329.7286194,606.759,329.729,0.05,0.111
881,3,2.43,5,CBEAM,2.5,1929,ST52.0,52,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
881,2,9.14,9.14,CBEAM,2.5,1991,ST52.0,52,Y,Y,2,7,0.14,818.215,397.848,540.33525,284.448,606.7592681,329.7286194,606.759,329.729,0.05,0.111
881,3,2.43,5,CBEAM,2.5,1991,ST52.0,52,Y,Y,2,7,0,297,290.4,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
881,1,2.43,5,CBEAM,2.5,1929,ST52.0,52,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
881,1,2.43,5,CBEAM,2.5,1991,ST52.0,52,Y,Y,2,7,0,297,290.4,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
899,2-3,17.52,17.52,PGIRD,4,1972,ST34,0,Y,Y,2,5,0.52,1336.177,347.123,1518.799078,410.116,0,0,1518.799,410.116,0.05,0.111
899,4,14.47,14.47,PGIRD,4,1972,ST34,0,Y,Y,2,5,0.47,1036.006,337.02,1120.19344,380.94,0,0,1120.193,380.94,0.05,0.111
899,1,12.19,12.19,PGIRD,4,1972,ST34,0,Y,Y,2,5,0.19,803.409,323.225,842.3788817,346.012,0,0,842.379,346.012,0.05,0.111
911,1-2,24.07,24.07,SGIRD,3.5,1962,NR,0,Y,N,2,5,0.07,1962.961,357.267,2401.230921,443.596,0,0,2401.231,443.596,0.05,0.111
916,2,5.94,5.94,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.94,278.011,240.225,311.01525,228.632,0,0,311.015,228.632,0.05,0.111
916,3,10.66,10.66,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.66,645.692,309.041,663.399828,315.512,0,0,663.4,315.512,0.05,0.111
916,1,10.66,10.66,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.66,645.692,309.041,663.399828,315.512,0,0,663.4,315.512,0.05,0.111
917,2,11.27,11.27,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.27,707.496,315.171,728.4624723,327.318,0,0,728.462,327.318,0.05,0.111
917,3,10.36,10.36,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.36,615.996,305.786,635.4749062,310.066,0,0,635.475,310.066,0.05,0.111
917,1,5.79,5.79,SBEAM,2.5,1962,NR,0,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,0,0,300.266,226.912,0.05,0.111
918,2-3,4.87,5,SBEAM,2.5,1930,RoR,0,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
918,4,4.93,5,SBEAM,2.5,1930,RoR,0,Y,Y,2,3,0,216.91,189.05,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
918,2-3,4.87,5,SBEAM,2.5,1950,RoR,0,Y,Y,2,5,0,234.016,215.295,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
